Brand,Description,Price,Size,Volume,Classification,PurchasePrice,VendorNumber,VendorName
5780,Malibu Black,14.99,750mL,750,1,10.44,17035,PERNOD RICARD USA          
5789,Tomahawk Maple Cream Liqueur,19.99,750mL,750,1,12.58,7153,PINE STATE TRADING CO      
5805,Jose Cuervo Light Margaritas,13.99,1750mL,1750,1,11.1,7245,PROXIMO SPIRITS INC.       
5808,Los Amantes Reposado Mezcal,52.99,750mL,750,1,38.12,6785,PALM BAY INTERNATIONAL INC 
5810,Cuervo Watermelon Margaritas,13.99,1750mL,1750,1,10.6,7245,PROXIMO SPIRITS INC.       
5815,Godiva Dark Chocolate,23.99,750mL,750,1,15.71,3960,DIAGEO NORTH AMERICA INC   
5817,GranGala Triple Orange,29.99,1750mL,1750,1,22.89,8004,SAZERAC CO INC             
5818,Tomahawk Maple Cream Liqueur,0.99,50mL,50,1,0.78,7153,PINE STATE TRADING CO      
5826,DeKuyper Razzmatazz,8.99,750mL,750,1,6.86,12546,JIM BEAM BRANDS COMPANY    
5828,Ryans Irish Cream,8.99,750mL,750,1,6.61,8004,SAZERAC CO INC             
5831,DiSaronno Amaretto,6.99,200mL,200,1,5.34,2555,DISARONNO INTERNATIONAL LLC
5833,Patron Roca Silver Tequila,64.99,750mL,750,1,50.77,9165,ULTRA BEVERAGE COMPANY LLP 
5847,Godiva Chocolate Liqueur,23.99,750mL,750,1,17.31,3960,DIAGEO NORTH AMERICA INC   
5849,GranGala Triple Orange,16.99,750mL,750,1,12.4,8004,SAZERAC CO INC             
5855,Kahlua Salted Caramel,18.99,750mL,750,1,14.61,17035,PERNOD RICARD USA          
5872,Godiva Chocolate Liqueur,2.99,50mL,50,1,2.32,3960,DIAGEO NORTH AMERICA INC   
5873,Malibu Pina Colada Light RTD,16.99,1750mL,1750,1,12.77,17035,PERNOD RICARD USA          
5875,Malibu Light Bl Hawaiian RTD,16.99,1750mL,1750,1,12.22,17035,PERNOD RICARD USA          
5877,Ryans Irish Cream,0.99,50mL,50,1,0.62,8004,SAZERAC CO INC             
5890,Godiva Wh Chocolate Liqueur,23.99,750mL,750,1,16.66,3960,DIAGEO NORTH AMERICA INC   
5891,Ryans Irish Cream,15.99,1750mL,1750,1,11.84,8004,SAZERAC CO INC             
5897,99 Bananas,12.99,750mL,750,1,7.46,660,SAZERAC NORTH AMERICA INC. 
5911,Faretti Biscotti Liqueur,33.99,750mL,750,1,19.08,4425,MARTIGNETTI COMPANIES
5921,RumChata Liqueur,21.99,750mL,750,1,14.81,6213,MHW LTD                    
5925,Pimms Blackberry & Elderflwr,17.99,750mL,750,1,14.05,3960,DIAGEO NORTH AMERICA INC   
5952,Jagermeister Liqueur,1.99,50mL,50,1,1.42,3089,SIDNEY FRANK IMPORTING CO  
5962,Vermont Ice Maple Creme,23.99,750mL,750,1,17.26,9165,ULTRA BEVERAGE COMPANY LLP 
5977,Absinthe Ordinaire,22.99,750mL,750,1,16.42,6213,MHW LTD                    
5983,Flag Hill Spiced Rum,26.99,750mL,750,1,21.42,17031,FLAG HILL WINERY & VINEYARD
6081,Kinky Blue Liqueur,1.99,50mL,50,1,1.46,7153,PINE STATE TRADING CO      
6096,Kinky Blue Liqueur,16.99,750mL,750,1,12.77,7153,PINE STATE TRADING CO      
6105,Midnight Moon,18.99,750mL,750,1,14.84,9165,ULTRA BEVERAGE COMPANY LLP 
6115,Midnight Moon Raspberry,18.99,750mL,750,1,14.07,9165,ULTRA BEVERAGE COMPANY LLP 
6116,Sogno di Sorrento Lemoncell,24.99,750mL,750,1,18.65,9165,ULTRA BEVERAGE COMPANY LLP 
6126,Sogno di Sorrento Crema Lem,28.99,750mL,750,1,18.11,9165,ULTRA BEVERAGE COMPANY LLP 
6136,Casoni Limoncello di Sorento,22.99,750mL,750,1,17.16,4848,LAIRD & CO                 
6145,Marcus James Cab Svgn Mendza,8.99,1500mL,1500,2,5.19,1392,CONSTELLATION BRANDS INC   
6150,Midnight Moon Blackberry,18.99,750mL,750,1,13.56,9165,ULTRA BEVERAGE COMPANY LLP 
6162,Jadot Pouilly Fuisse,21.99,750mL,750,2,14.19,4692,KOBRAND CORPORATION        
6173,Gallo Fairbanks Red Port,7.99,1500mL,1500,2,5.51,3252,E & J GALLO WINERY         
6174,Columbia Crest Grand Merlot,9.99,750mL,750,2,5.8,8673,STE MICHELLE WINE ESTATES  
6181,Italian Swiss Colony Rd Port,10.99,3000mL,3000,2,7.14,1392,CONSTELLATION BRANDS INC   
6183,Clos du Bois Svgn Bl N Cst,8.99,750mL,750,2,5.99,1392,CONSTELLATION BRANDS INC   
6193,Midnight Moon Moonshine,18.99,750mL,750,1,13.23,9165,ULTRA BEVERAGE COMPANY LLP 
6195,Korbel Brut,27.99,1500mL,1500,2,19.04,1128,BROWN-FORMAN CORP          
6206,Midnight Moon Apple Pie,12.99,375mL,375,1,8.02,9165,ULTRA BEVERAGE COMPANY LLP 
6213,Taylor Red Port,7.99,1500mL,1500,2,5.51,1392,CONSTELLATION BRANDS INC   
6216,Taylor Tawny Port,7.99,1500mL,1500,2,5.4,1392,CONSTELLATION BRANDS INC   
6224,La Belle Orange Liqueur,16.99,750mL,750,1,12.22,8004,SAZERAC CO INC             
6225,St Germain Liqueur,3.99,50mL,50,1,2.98,480,BACARDI USA INC            
6226,Marcus James Chard,8.99,1500mL,1500,2,5.15,1392,CONSTELLATION BRANDS INC   
6227,Bastille 1789 French Whiskey,24.99,750mL,750,1,18.39,6785,PALM BAY INTERNATIONAL INC 
6231,Mumm Brut Prestige,14.99,750mL,750,2,10.27,17035,PERNOD RICARD USA          
6234,C Y Toro Front Cab/Merlot,7.99,1500mL,1500,2,4.54,516,BANFI PRODUCTS CORP        
6236,Duboeuf Beaujolais,10.99,750mL,750,2,6.49,4425,MARTIGNETTI COMPANIES
6249,Rodney Strong Chard,11.99,750mL,750,2,7.84,4425,MARTIGNETTI COMPANIES
6256,Sutter Home Chard,9.99,1500mL,1500,2,5.2,8892,TRINCHERO FAMILY ESTATES   
6264,Cooks Extra Dry,6.99,750mL,750,2,4.79,1392,CONSTELLATION BRANDS INC   
6267,Kinky Gold Liqueur,15.99,750mL,750,1,12.3,7153,PINE STATE TRADING CO      
6269,Sutter Home Cab Svgn,9.99,1500mL,1500,2,5.37,8892,TRINCHERO FAMILY ESTATES   
6270,Shady Fruit Valencia Orange,0.99,50mL,50,1,0.77,3960,DIAGEO NORTH AMERICA INC   
6273,Vendange Wh Znfdl,9.99,1500mL,1500,2,4.66,1392,CONSTELLATION BRANDS INC   
6278,Sterling Svgn Bl,12.99,750mL,750,2,7.55,1590,DIAGEO CHATEAU ESTATE WINES
6281,Franzia Sunset Blush Tap,14.99,5000mL,5000,2,8.96,9815,WINE GROUP INC             
6285,Gallo Twin Valley Wh Znfdl C,9.99,1500mL,1500,2,6.62,3252,E & J GALLO WINERY         
6288,Almaden Chablis B/B,16.99,5000mL,5000,2,10.06,9815,WINE GROUP INC             
6293,Fetzer Gewurz,9.99,750mL,750,2,5.91,9165,ULTRA BEVERAGE COMPANY LLP 
6296,Taylor Sherry,7.79,1500mL,1500,2,5.34,1392,CONSTELLATION BRANDS INC   
6312,Gallo Twin Valley Svgn Bl Ca,9.99,1500mL,1500,2,6.75,3252,E & J GALLO WINERY         
6319,Santa Cristina Toscana,11.99,750mL,750,2,6.72,8673,STE MICHELLE WINE ESTATES  
6329,R M Woodbridge Wh Znfdl Cal,8.99,1500mL,1500,2,6.2,1392,CONSTELLATION BRANDS INC   
6344,Walnut Crest Chard Central,11.99,1500mL,1500,2,6.62,516,BANFI PRODUCTS CORP        
6349,Glen Ellen Chard RSV,6.99,1500mL,1500,2,4.63,9815,WINE GROUP INC             
6351,Kendall Jackson Vntr RSV Cab,17.99,750mL,750,2,11.18,10000,MAJESTIC FINE WINES        
6356,Taylor Cream Sherry,7.79,1500mL,1500,2,5.16,1392,CONSTELLATION BRANDS INC   
6358,Dom Ste Michelle Brut Cuvee,12.99,750mL,750,2,8.55,8673,STE MICHELLE WINE ESTATES  
6385,Fetzer Sundial Chard,12.99,1500mL,1500,2,6.88,9165,ULTRA BEVERAGE COMPANY LLP 
6396,Taylor Dry Sherry,7.79,1500mL,1500,2,5.12,1392,CONSTELLATION BRANDS INC   
6398,BV Coastal Estate Cab Svgn,8.99,750mL,750,2,5.91,1590,DIAGEO CHATEAU ESTATE WINES
6402,Avion Silver Tequila,41.99,750mL,750,1,29.62,17035,PERNOD RICARD USA          
6420,R M Woodbridge Chard Cal,7.99,750mL,750,2,3.18,1392,CONSTELLATION BRANDS INC   
6429,C Y Toro Frontera Svgn Bl,8.99,1500mL,1500,2,5.8,516,BANFI PRODUCTS CORP        
6432,Shady Fruit Real Ruby Red Gr,0.99,50mL,50,2,0.64,3960,DIAGEO NORTH AMERICA INC   
6433,Avion Anejo Tequila,54.99,750mL,750,1,39.05,17035,PERNOD RICARD USA          
6448,Dubonnet Rouge,9.49,750mL,750,2,6.03,3924,HEAVEN HILL DISTILLERIES   
6451,Columbia Crest G E Cab Svgn,8.99,750mL,750,2,6.03,8673,STE MICHELLE WINE ESTATES  
6455,Folonari Pinot Grigio Venez,14.99,1500mL,1500,2,6.09,9744,FREDERICK WILDMAN & SONS   
6459,Freixenet Cordon Negro Extr,10.99,750mL,750,2,7.53,4425,MARTIGNETTI COMPANIES
6477,Avion Tequila 3/50ml Sampler,9.99,50mL 3 Pk,50,1,7.8,17035,PERNOD RICARD USA          
6478,C Y Toro Frontera Merlot,8.99,1500mL,1500,2,4.72,516,BANFI PRODUCTS CORP        
6479,Clos du Bois Chard,8.99,750mL,750,2,5.95,1392,CONSTELLATION BRANDS INC   
6495,Exotico Blanco Tequila,13.99,750mL,750,1,11.02,8352,LUXCO INC                  
6498,Franzia Chablis Old World C,14.99,5000mL,5000,2,9.73,9815,WINE GROUP INC             
6499,Kinky Liqueur,17.99,750mL,750,1,12.68,7153,PINE STATE TRADING CO      
6524,Rosemount Diamond Shiraz,6.99,750mL,750,2,4.57,4425,MARTIGNETTI COMPANIES
6529,W Hill Cab Svgn Napa,34.99,750mL,750,2,23.17,3252,E & J GALLO WINERY         
6530,Meridian Santa Barbara Chard,7.99,750mL,750,2,5.33,9819,TREASURY WINE ESTATES      
6535,Sandeman Tawny Port,12.99,750mL,750,2,7.14,17035,PERNOD RICARD USA          
6542,Melini Borghi D'Elsa Chiant,8.99,750mL,750,2,3.71,9744,FREDERICK WILDMAN & SONS   
6552,Harveys Bristol Cream Sherry,20.99,1500mL,1500,2,13.99,12546,JIM BEAM BRANDS COMPANY    
6553,Harveys Bristol Cream Sherry,13.99,750mL,750,2,7.74,12546,JIM BEAM BRANDS COMPANY    
6563,Black Opal Cashmore Chard,6.99,750mL,750,2,4.54,9819,TREASURY WINE ESTATES      
6565,Clos du Bois Cab Svgn N Cst,10.99,750mL,750,2,5.99,1392,CONSTELLATION BRANDS INC   
6566,Geyser Peak Chard,9.99,750mL,750,2,5.84,2000,SOUTHERN WINE & SPIRITS NE 
6567,Clos du Bois Merlot N Cst,10.99,750mL,750,2,6.12,1392,CONSTELLATION BRANDS INC   
6569,W Hill Chard Napa,19.99,750mL,750,2,12.98,3252,E & J GALLO WINERY         
6570,Kendall Jackson Chard Vt RSV,10.99,750mL,750,2,6.77,10000,MAJESTIC FINE WINES        
6572,Ch Greysac,17.99,750mL,750,2,11.76,6785,PALM BAY INTERNATIONAL INC 
6574,Franzia Tap Wh Znfdl Cal,14.99,5000mL,5000,2,9.99,9815,WINE GROUP INC             
6575,Kendall Jackson RSV Svgn Bl,9.99,750mL,750,2,5.84,10000,MAJESTIC FINE WINES        
6579,J Lohr Riverstone Chard,8.99,750mL,750,2,5.8,4425,MARTIGNETTI COMPANIES
6581,Ch Ste Michelle Merlot Colum,12.99,750mL,750,2,7.86,8673,STE MICHELLE WINE ESTATES  
6585,Kijafa Cherry,7.99,750mL,750,2,5.15,6213,MHW LTD                    
6586,Citra Montepulciano,10.99,1500mL,1500,2,6.7,6785,PALM BAY INTERNATIONAL INC 
6590,Almaden B/B Wh Znfdl Cal,16.99,5000mL,5000,2,9.8,9815,WINE GROUP INC             
6593,Souverain Chard N Cst,11.99,750mL,750,2,7.84,3252,E & J GALLO WINERY         
6595,Bogle Merlot,6.95,750mL,750,2,4.48,4425,MARTIGNETTI COMPANIES
6596,Kenwood Svgn Bl Sonoma,11.99,750mL,750,2,5.97,17035,PERNOD RICARD USA          
6599,Estancia Cab Svgn Paso Roble,12.99,750mL,750,2,5.78,1392,CONSTELLATION BRANDS INC   
6624,Poli Sarpa Grappa,55.99,750mL,750,2,33.11,2000,SOUTHERN WINE & SPIRITS NE 
6638,M & R Asti,24.99,1500mL,1500,2,16.23,480,BACARDI USA INC            
6647,Estancia Chard,8.99,750mL,750,2,4.99,1392,CONSTELLATION BRANDS INC   
6649,Wente Morning Fog Chard,11.99,750mL,750,2,7.87,2000,SOUTHERN WINE & SPIRITS NE 
6650,Simi Chard,14.99,750mL,750,2,7.38,1392,CONSTELLATION BRANDS INC   
6651,Rocca Delle Macie Chianti C,12.99,750mL,750,2,7.79,6785,PALM BAY INTERNATIONAL INC 
6654,Veuve Clicquot Brut Yellow,39.99,750mL,750,2,27.2,8112,MOET HENNESSY USA INC      
6658,Ch de la Chaize Brouilly,15.99,750mL,750,2,11.03,6785,PALM BAY INTERNATIONAL INC 
6659,Rosemount Diamond Chard,8.99,750mL,750,2,5.95,4425,MARTIGNETTI COMPANIES
6660,Carlo Rossi Paisano Calif,14.99,4000mL,4000,2,10.27,3252,E & J GALLO WINERY         
6670,Pinnacle Pineapple Vodka,9.99,750mL,750,1,7.24,12546,JIM BEAM BRANDS COMPANY    
6682,R M Woodbridge Chard Cal,8.99,1500mL,1500,2,6.03,1392,CONSTELLATION BRANDS INC   
6688,Ch St Jean Chard California,9.99,750mL,750,2,5.81,9819,TREASURY WINE ESTATES      
6692,Jaboulet Cotes du Rhone Par,11.99,750mL,750,2,6.68,9744,FREDERICK WILDMAN & SONS   
6694,Lindemans Bin 65 Chard,7.99,750mL,750,2,5.19,4425,MARTIGNETTI COMPANIES
6721,Piccini Chianti,15.99,1500mL,1500,2,10.95,9552,M S WALKER INC             
6725,Franzia Crisp White Tap,14.99,5000mL,5000,2,8.44,9815,WINE GROUP INC             
6727,Antinori Toscana Rd,18.99,750mL,750,2,10.36,8673,STE MICHELLE WINE ESTATES  
6742,Rodney Strong Chalk Hill Cha,18.99,750mL,750,2,12.49,4425,MARTIGNETTI COMPANIES
6743,Antinori Orvieto Clsc Campo,11.99,750mL,750,2,6.53,8673,STE MICHELLE WINE ESTATES  
6755,Peter Vella Chablis B/B,14.99,5000mL,5000,2,10.34,3252,E & J GALLO WINERY         
6824,Kendall Jackson Pnt Nr Vtnr,14.99,750mL,750,2,10.27,10000,MAJESTIC FINE WINES        
6828,Santa Rita RSV Cab Svgn,10.99,750mL,750,2,6.62,6785,PALM BAY INTERNATIONAL INC 
6854,Carlo Rossi Burgundy Calif,14.99,4000mL,4000,2,9.86,3252,E & J GALLO WINERY         
6855,Midnight Moon Apple Pie,18.99,750mL,750,1,15.19,9165,ULTRA BEVERAGE COMPANY LLP 
6857,Sutter Home Wh Znfdl,9.99,1500mL,1500,2,5.37,8892,TRINCHERO FAMILY ESTATES   
6859,C Y Toro Frontera Chard,8.99,1500mL,1500,2,4.69,516,BANFI PRODUCTS CORP        
6861,Sutter Home Clsc Wh Znfdl,5.99,187mL 4 Pk,187,2,4.13,8892,TRINCHERO FAMILY ESTATES   
6864,St Francis Chard,13.99,750mL,750,2,5.51,4692,KOBRAND CORPORATION        
6867,Rodney Strong Pnt Nr,19.99,750mL,750,2,12.74,4425,MARTIGNETTI COMPANIES
6873,Guigal Cotes du Rhone Red,14.99,750mL,750,2,9.2,4425,MARTIGNETTI COMPANIES
6876,Sutter Home Clsc Chard,5.99,187mL 4 Pk,187,2,3.97,8892,TRINCHERO FAMILY ESTATES   
6881,Midnight Moon Cranberry,18.99,750mL,750,1,13.86,9165,ULTRA BEVERAGE COMPANY LLP 
6896,Sterling Merlot,17.99,750mL,750,2,10.1,1590,DIAGEO CHATEAU ESTATE WINES
6918,Franzia Tap Cab Svgn,15.99,5000mL,5000,2,10.95,9815,WINE GROUP INC             
6932,Santa Rita 120 Chard,5.99,750mL,750,2,3.99,6785,PALM BAY INTERNATIONAL INC 
6933,Ch Ste Michelle Svgn Bl,8.99,750mL,750,2,5.26,8673,STE MICHELLE WINE ESTATES  
6937,Cavit Pinot Grigio,9.99,1500mL,1500,2,6.75,6785,PALM BAY INTERNATIONAL INC 
6938,Vendange Chard,9.99,1500mL,1500,2,4.69,1392,CONSTELLATION BRANDS INC   
6942,Southern Comfort Cherry,13.99,750mL,750,2,7.46,1128,BROWN-FORMAN CORP          
6946,Rosemount Diamond Cab Svgn,6.99,750mL,750,2,4.79,4425,MARTIGNETTI COMPANIES
6950,Solerno Blood Orange Liqueur,31.99,750mL,750,1,23.52,3664,WILLIAM GRANT & SONS INC   
6957,Torna Sorrento Limoncello,18.99,750mL,750,1,10.76,10754,PERFECTA WINES             
6958,Vendange Svgn Bl,9.99,1500mL,1500,2,5.33,1392,CONSTELLATION BRANDS INC   
6960,Cooks Brut,6.99,750mL,750,2,4.6,1392,CONSTELLATION BRANDS INC   
6967,Santa Margherita Pnt Grigio,19.99,750mL,750,2,11.89,4425,MARTIGNETTI COMPANIES
6975,Jacobs Crk Chard,7.99,750mL,750,2,4.79,17035,PERNOD RICARD USA          
6976,Ruffino Chianti Clsc RSV Tan,18.99,750mL,750,2,12.74,1392,CONSTELLATION BRANDS INC   
6980,Midnight Moon Blueberry,18.99,750mL,750,1,13.96,9165,ULTRA BEVERAGE COMPANY LLP 
6983,J Lohr Seven Oaks Cab Svgn,11.99,750mL,750,2,8.27,4425,MARTIGNETTI COMPANIES
6984,Kendall Jackson Vntrs RSV Me,16.99,750mL,750,2,10.96,10000,MAJESTIC FINE WINES        
6986,Marquis de Chasse Ginestet,9.99,750mL,750,2,6.45,4425,MARTIGNETTI COMPANIES
6987,Rosemount Shiraz/Cab Svgn,11.99,750mL,750,2,6.7,4425,MARTIGNETTI COMPANIES
7127,Mezcal De Amor Amaras,49.99,750mL,750,2,30.82,9165,ULTRA BEVERAGE COMPANY LLP 
7159,Ruffino Chianti,6.99,750mL,750,2,4.72,1392,CONSTELLATION BRANDS INC   
7198,New Amsterdam Pineapple Vdka,9.99,750mL,750,1,7.4,3252,E & J GALLO WINERY         
7202,Cocktail Time Key Lime Rtd,11.99,750mL,750,1,8.33,3960,DIAGEO NORTH AMERICA INC   
7211,Cocktail Time Strawberry Rtd,11.99,750mL,750,1,8.45,3960,DIAGEO NORTH AMERICA INC   
7221,M & R Sweet Vermouth,10.49,1500mL,1500,2,6.86,480,BACARDI USA INC            
7224,Jagermeister Spice,15.99,750mL,750,1,11.59,3089,SIDNEY FRANK IMPORTING CO  
7254,Cribari Marsala,7.99,750mL,750,2,5.36,1392,CONSTELLATION BRANDS INC   
7261,Gallo X Dry Vermouth,5.49,750mL,750,2,3.61,3252,E & J GALLO WINERY         
7262,Gallo Sweet Vermouth,5.49,750mL,750,2,3.59,3252,E & J GALLO WINERY         
7271,Llord's Triple Sec,6.99,1750mL,1750,1,5.18,2396,BLACK PRINCE DISTILLERY INC
7279,Yago Sant'Gria Red,8.99,1500mL,1500,2,4.63,8352,LUXCO INC                  
7282,Colombo Marsala Sweet,9.99,750mL,750,2,6.12,9552,M S WALKER INC             
7293,Chi Chi's Skinny Margarita,8.99,1750mL,1750,1,5.96,660,SAZERAC NORTH AMERICA INC. 
7302,Marques de Caceres Rioja Re,10.99,750mL,750,2,6.42,1587,VINEYARD BRANDS INC        
7320,Malibu Rum Punch RTD,16.99,1750mL,1750,1,13.17,17035,PERNOD RICARD USA          
7321,Malibu Cosmo Light RTD,16.99,1750mL,1750,1,12.77,17035,PERNOD RICARD USA          
7340,Viniq Shimmery Liqueur,19.99,750mL,750,1,14.72,3252,E & J GALLO WINERY         
7341,Smirnoff Watermelon,0.99,50mL,50,1,0.75,3960,DIAGEO NORTH AMERICA INC   
7344,Viniq Shimmery Liqueur,12.99,375mL,375,1,7.74,3252,E & J GALLO WINERY         
7345,M & R Asti,13.99,750mL,750,2,6.75,480,BACARDI USA INC            
7353,1800 Ultimate Peach Margrita,19.99,1750mL,1750,1,12.02,7245,PROXIMO SPIRITS INC.       
7358,Viniq Ruby Shimmery Liqueur,19.99,750mL,750,1,14.17,3252,E & J GALLO WINERY         
7361,Bolla Soave,12.99,1500mL,1500,2,8.6,516,BANFI PRODUCTS CORP        
7374,New Amsterdam Mango Vodka,8.99,750mL,750,1,6.86,3252,E & J GALLO WINERY         
7404,New Amsterdam Mango Vodka,0.99,50mL,50,1,0.77,3252,E & J GALLO WINERY         
7413,Manischewitz Blackberry Kshr,8.99,1500mL,1500,2,5.19,1392,CONSTELLATION BRANDS INC   
7423,Manischewitz Concord Kosher,8.99,1500mL,1500,2,5.47,1392,CONSTELLATION BRANDS INC   
7507,Jose Cuervo Teagarita RTD,14.99,1750mL,1750,1,11.1,7245,PROXIMO SPIRITS INC.       
7535,Gekkeikan Sake,5.99,750mL,750,1,4.44,8320,SHAW ROSS INT L IMP LTD    
7590,Stoli 80 VAP Lemonade Shaker,16.99,750mL,750,1,13.27,8664,"STOLI GROUP,(USA) LLC      "
7629,Barenjager Honey & Bourbon,19.99,750mL,750,1,15.26,6355,NICHE W & S                
7715,Andre Extra Dry,5.99,750mL,750,2,3.01,3252,E & J GALLO WINERY         
7716,Andre Brut,5.99,750mL,750,2,3.79,3252,E & J GALLO WINERY         
7725,Great Western Brut,8.99,750mL,750,2,6.07,9165,ULTRA BEVERAGE COMPANY LLP 
7728,Great Western X Dry,8.99,750mL,750,2,6.07,9165,ULTRA BEVERAGE COMPANY LLP 
7780,Herradura Reposado Lot 598,45.99,750mL,750,1,34.58,1128,BROWN-FORMAN CORP          
7788,Piehole Apple Pie,12.99,750mL,750,1,7.96,3960,DIAGEO NORTH AMERICA INC   
7792,Herradura Reposado Lot 599,45.99,750mL,750,1,35.93,1128,BROWN-FORMAN CORP          
7838,Piehole Pecan Pie,12.99,750mL,750,1,8.45,3960,DIAGEO NORTH AMERICA INC   
7851,Piehole Pecan Pie,0.99,50mL,50,1,0.79,3960,DIAGEO NORTH AMERICA INC   
7860,Sutter Home Wh Znfdl,5.99,750mL,750,2,4.07,8892,TRINCHERO FAMILY ESTATES   
7865,Moet & Chandon Imperial,34.99,750mL,750,2,23.97,8112,MOET HENNESSY USA INC      
7868,Mumm Cordon Rouge Brut,38.99,750mL,750,2,23.02,17035,PERNOD RICARD USA          
7872,Piper Heidsieck Brut,37.99,750mL,750,2,25.5,4425,MARTIGNETTI COMPANIES
7878,Allens Coffee Brandy,15.99,1750mL,1750,1,9.99,9552,M S WALKER INC             
7891,DeLeon Platinum Tequila,49.99,750mL,750,1,35.96,3960,DIAGEO NORTH AMERICA INC   
7902,Piehole Apple Pie,0.99,50mL,50,1,0.72,3960,DIAGEO NORTH AMERICA INC   
7909,DeLeon Reposado Tequila,54.99,750mL,750,1,42.96,3960,DIAGEO NORTH AMERICA INC   
7969,Sandeman Founders RSV Port,15.99,750mL,750,2,9.03,17035,PERNOD RICARD USA          
7977,M & R X Dry Vermouth,10.49,1500mL,1500,1,7.49,480,BACARDI USA INC            
7978,M & R X Dry Vermouth,7.49,750mL,750,1,3.95,480,BACARDI USA INC            
7982,M & R Sweet Vermouth,7.49,750mL,750,1,3.95,480,BACARDI USA INC            
7985,Noilly Prat Extra Dry Vermou,9.99,1000mL,1000,1,7.46,480,BACARDI USA INC            
7986,Sapling Vermont Maple Liquer,29.99,750mL,750,1,22.38,9165,ULTRA BEVERAGE COMPANY LLP 
7990,Noilly Prat Sweet Vermouth,9.99,1000mL,1000,1,7.68,480,BACARDI USA INC            
7991,Stock Italian X Dry Vermouth,9.99,1500mL,1500,1,7.24,8352,LUXCO INC                  
7992,Patron Anejo Tequila,6.99,50mL,50,1,5.55,9165,ULTRA BEVERAGE COMPANY LLP 
7993,Stock Italian X Dry Vermouth,6.49,750mL,750,1,4.88,8352,LUXCO INC                  
7994,Stock Italian Sweet Vermouth,9.99,1500mL,1500,1,7.93,8352,LUXCO INC                  
7995,Patron Reposado Tequila,6.49,50mL,50,1,4.95,9165,ULTRA BEVERAGE COMPANY LLP 
7996,Stock Italian Sweet Vermouth,6.49,750mL,750,2,4.48,8352,LUXCO INC                  
8000,The Glenlivet 12 Yr Single,67.99,1750mL,1750,1,53.96,17035,PERNOD RICARD USA          
8016,La Vieille Ferme Wh Rhone,6.99,750mL,750,2,4.79,1587,VINEYARD BRANDS INC        
8018,La Vieille Ferme Red Ventoux,6.99,750mL,750,2,4.6,1587,VINEYARD BRANDS INC        
8021,Glenfiddich Special Rsv 12,39.99,750mL,750,1,31.49,3664,WILLIAM GRANT & SONS INC   
8023,DeKuyper Triple Sec,4.99,750mL,750,1,3.28,12546,JIM BEAM BRANDS COMPANY    
8027,Absolut Mandrin,1.99,50mL,50,1,1.55,17035,PERNOD RICARD USA          
8032,Ballatore Gran Spumante,7.99,750mL,750,2,5.26,3252,E & J GALLO WINERY         
8033,Jack Daniels No 7 Black,2.99,50mL,50,1,2.3,1128,BROWN-FORMAN CORP          
8040,Bols Blue Curacao,7.99,750mL,750,1,6.01,6213,MHW LTD                    
8050,Absolut Mandrin,16.99,750mL,750,1,12.77,17035,PERNOD RICARD USA          
8053,Seagrams 7 Crown,0.99,50mL,50,1,0.75,3960,DIAGEO NORTH AMERICA INC   
8057,Corazon de Agave Blanco,24.99,750mL,750,1,18.37,8004,SAZERAC CO INC             
8059,Corazon de Agave Anejo,29.99,750mL,750,1,21.73,8004,SAZERAC CO INC             
8064,Canadian Club,0.99,50mL,50,1,0.76,12546,JIM BEAM BRANDS COMPANY    
8066,DeKuyper Triple Sec,8.99,1750mL,1750,1,7.13,12546,JIM BEAM BRANDS COMPANY    
8068,Absolut 80 Proof,24.99,1750mL,1750,1,18.24,17035,PERNOD RICARD USA          
8072,Taittinger Brut La Francais,44.99,750mL,750,2,24.99,4692,KOBRAND CORPORATION        
8075,Sheffield Tawny Port,9.99,1500mL,1500,2,6.75,3252,E & J GALLO WINERY         
8077,Sheffield Very Dry Sherry,9.99,1500mL,1500,2,6.84,3252,E & J GALLO WINERY         
8078,Glenfiddich Special Rsv 12Yr,19.99,375mL,375,1,14.59,3664,WILLIAM GRANT & SONS INC   
8082,Baileys Irish Cream,33.99,1750mL,1750,1,21.73,3960,DIAGEO NORTH AMERICA INC   
8085,Wild Turkey,35.99,1750mL,1750,1,25.59,11567,CAMPARI AMERICA            
8092,Johnnie Walker Red Label,2.29,50mL,50,1,1.7,3960,DIAGEO NORTH AMERICA INC   
8096,Beefeater Gin,1.99,50mL,50,1,1.54,17035,PERNOD RICARD USA          
8097,Patron Citronge Orange,13.99,375mL,375,1,9.44,9165,ULTRA BEVERAGE COMPANY LLP 
8101,Tanqueray,1.99,50mL,50,1,1.47,3960,DIAGEO NORTH AMERICA INC   
8102,Absolut Mandrin,24.99,1750mL,1750,1,18.65,17035,PERNOD RICARD USA          
8103,Sauza Gold Tequila,0.99,50mL,50,1,0.77,12546,JIM BEAM BRANDS COMPANY    
8107,Wild Turkey 101,36.99,1750mL,1750,1,26.71,11567,CAMPARI AMERICA            
8110,Tribuno Dry Vermouth,8.99,1500mL,1500,1,6.56,9815,WINE GROUP INC             
8111,Smirnoff 80 Proof,0.99,50mL,50,1,0.77,3960,DIAGEO NORTH AMERICA INC   
8112,Stolichnaya,24.99,1750mL,1750,1,19.52,8664,"STOLI GROUP,(USA) LLC      "
