InventoryId,Store,Brand,Description,Size,SalesQuantity,SalesDollars,SalesPrice,SalesDate,Volume,Classification,ExciseTax,VendorNo,VendorName
1_HARDERSFIELD_1395,1,1395,Old Crow,750mL,1,7.99,7.99,2024-01-11,750.0,1,0.79,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_1395,1,1395,Old Crow,750mL,1,7.99,7.99,2024-01-13,750.0,1,0.79,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_1395,1,1395,Old Crow,750mL,3,23.97,7.99,2024-01-15,750.0,1,2.36,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_1395,1,1395,Old Crow,750mL,1,7.99,7.99,2024-01-20,750.0,1,0.79,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_1395,1,1395,Old Crow,750mL,1,7.99,7.99,2024-01-24,750.0,1,0.79,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_1395,1,1395,Old Crow,750mL,2,15.98,7.99,2024-01-28,750.0,1,1.57,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_1395,1,1395,Old Crow,750mL,2,15.98,7.99,2024-01-29,750.0,1,1.57,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_1395,1,1395,Old Crow,750mL,1,7.99,7.99,2024-01-30,750.0,1,0.79,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_13958,1,13958,Charles & Charles Red,750mL,1,11.99,11.99,2024-01-10,750.0,2,0.11,8892,TRINCHERO FAMILY ESTATES   
1_HARDERSFIELD_13958,1,13958,Charles & Charles Red,750mL,1,11.99,11.99,2024-01-29,750.0,2,0.11,8892,TRINCHERO FAMILY ESTATES   
1_HARDERSFIELD_1396,1,1396,Old Crow,1.75L,2,31.98,15.99,2024-01-02,1750.0,1,3.67,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_1396,1,1396,Old Crow,1.75L,2,31.98,15.99,2024-01-05,1750.0,1,3.67,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_1396,1,1396,Old Crow,1.75L,5,79.95,15.99,2024-01-06,1750.0,1,9.19,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_1396,1,1396,Old Crow,1.75L,1,15.99,15.99,2024-01-09,1750.0,1,1.84,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_1396,1,1396,Old Crow,1.75L,3,47.97,15.99,2024-01-11,1750.0,1,5.51,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_1396,1,1396,Old Crow,1.75L,1,15.99,15.99,2024-01-16,1750.0,1,1.84,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_1396,1,1396,Old Crow,1.75L,3,47.97,15.99,2024-01-17,1750.0,1,5.51,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_1396,1,1396,Old Crow,1.75L,1,15.99,15.99,2024-01-18,1750.0,1,1.84,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_1396,1,1396,Old Crow,1.75L,1,15.99,15.99,2024-01-20,1750.0,1,1.84,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_1396,1,1396,Old Crow,1.75L,1,15.99,15.99,2024-01-27,1750.0,1,1.84,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_13963,1,13963,Yellow Tail Pnt Nr,1.5L,2,29.98,14.99,2024-01-04,1500.0,2,0.45,4425,MARTIGNETTI COMPANIES
1_HARDERSFIELD_13963,1,13963,Yellow Tail Pnt Nr,1.5L,1,14.99,14.99,2024-01-05,1500.0,2,0.22,4425,MARTIGNETTI COMPANIES
1_HARDERSFIELD_13963,1,13963,Yellow Tail Pnt Nr,1.5L,1,14.99,14.99,2024-01-07,1500.0,2,0.22,4425,MARTIGNETTI COMPANIES
1_HARDERSFIELD_13963,1,13963,Yellow Tail Pnt Nr,1.5L,1,14.99,14.99,2024-01-12,1500.0,2,0.22,4425,MARTIGNETTI COMPANIES
1_HARDERSFIELD_13963,1,13963,Yellow Tail Pnt Nr,1.5L,2,29.98,14.99,2024-01-15,1500.0,2,0.45,4425,MARTIGNETTI COMPANIES
1_HARDERSFIELD_13963,1,13963,Yellow Tail Pnt Nr,1.5L,1,14.99,14.99,2024-01-17,1500.0,2,0.22,4425,MARTIGNETTI COMPANIES
1_HARDERSFIELD_13963,1,13963,Yellow Tail Pnt Nr,1.5L,2,29.98,14.99,2024-01-22,1500.0,2,0.45,4425,MARTIGNETTI COMPANIES
1_HARDERSFIELD_13968,1,13968,Spellbound Chard,750mL,1,13.99,13.99,2024-01-30,750.0,2,0.11,9165,ULTRA BEVERAGE COMPANY LLP 
1_HARDERSFIELD_1397,1,1397,Jim Beam Kentucky Fire,750mL,1,14.49,14.49,2024-01-06,750.0,1,0.79,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_1397,1,1397,Jim Beam Kentucky Fire,750mL,1,14.49,14.49,2024-01-11,750.0,1,0.79,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_1397,1,1397,Jim Beam Kentucky Fire,750mL,1,14.49,14.49,2024-01-13,750.0,1,0.79,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_1397,1,1397,Jim Beam Kentucky Fire,750mL,1,14.49,14.49,2024-01-17,750.0,1,0.79,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_1397,1,1397,Jim Beam Kentucky Fire,750mL,1,14.49,14.49,2024-01-21,750.0,1,0.79,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_1397,1,1397,Jim Beam Kentucky Fire,750mL,1,14.49,14.49,2024-01-22,750.0,1,0.79,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_1397,1,1397,Jim Beam Kentucky Fire,750mL,2,28.98,14.49,2024-01-27,750.0,1,1.57,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_1397,1,1397,Jim Beam Kentucky Fire,750mL,1,14.49,14.49,2024-01-28,750.0,1,0.79,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_1397,1,1397,Jim Beam Kentucky Fire,750mL,2,28.98,14.49,2024-01-30,750.0,1,1.57,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_1397,1,1397,Jim Beam Kentucky Fire,750mL,1,14.49,14.49,2024-01-31,750.0,1,0.79,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_13979,1,13979,Jos Phelps Pnt Nr,750mL,1,34.99,34.99,2024-01-22,750.0,2,0.11,9165,ULTRA BEVERAGE COMPANY LLP 
1_HARDERSFIELD_1398,1,1398,Blantons Sgl Barrel Bourbon,750mL,1,56.99,56.99,2024-01-19,750.0,1,0.79,8004,SAZERAC CO INC             
1_HARDERSFIELD_1398,1,1398,Blantons Sgl Barrel Bourbon,750mL,4,227.96,56.99,2024-01-22,750.0,1,3.15,8004,SAZERAC CO INC             
1_HARDERSFIELD_13985,1,13985,Luiano Chianti Clsc,375mL,1,11.99,11.99,2024-01-16,375.0,2,0.06,9165,ULTRA BEVERAGE COMPANY LLP 
1_HARDERSFIELD_13985,1,13985,Luiano Chianti Clsc,375mL,1,11.99,11.99,2024-01-23,375.0,2,0.06,9165,ULTRA BEVERAGE COMPANY LLP 
1_HARDERSFIELD_13991,1,13991,Colombo Cape Bleue Rose VdP,750mL,1,9.99,9.99,2024-01-05,750.0,2,0.11,6785,PALM BAY INTERNATIONAL INC 
1_HARDERSFIELD_13991,1,13991,Colombo Cape Bleue Rose VdP,750mL,1,9.99,9.99,2024-01-18,750.0,2,0.11,6785,PALM BAY INTERNATIONAL INC 
1_HARDERSFIELD_13991,1,13991,Colombo Cape Bleue Rose VdP,750mL,2,19.98,9.99,2024-01-26,750.0,2,0.22,6785,PALM BAY INTERNATIONAL INC 
1_HARDERSFIELD_13994,1,13994,Banfi Chianti Superiore,750mL,1,9.99,9.99,2024-01-16,750.0,2,0.11,516,BANFI PRODUCTS CORP        
1_HARDERSFIELD_13994,1,13994,Banfi Chianti Superiore,750mL,1,9.99,9.99,2024-01-28,750.0,2,0.11,516,BANFI PRODUCTS CORP        
1_HARDERSFIELD_14004,1,14004,Layer Cake Virgin Chard,750mL,2,25.98,12.99,2024-01-01,750.0,2,0.22,4425,MARTIGNETTI COMPANIES
1_HARDERSFIELD_14004,1,14004,Layer Cake Virgin Chard,750mL,2,25.98,12.99,2024-01-05,750.0,2,0.22,4425,MARTIGNETTI COMPANIES
1_HARDERSFIELD_14004,1,14004,Layer Cake Virgin Chard,750mL,2,25.98,12.99,2024-01-11,750.0,2,0.22,4425,MARTIGNETTI COMPANIES
1_HARDERSFIELD_14004,1,14004,Layer Cake Virgin Chard,750mL,2,25.98,12.99,2024-01-13,750.0,2,0.22,4425,MARTIGNETTI COMPANIES
1_HARDERSFIELD_14004,1,14004,Layer Cake Virgin Chard,750mL,1,12.99,12.99,2024-01-14,750.0,2,0.11,4425,MARTIGNETTI COMPANIES
1_HARDERSFIELD_14004,1,14004,Layer Cake Virgin Chard,750mL,1,12.99,12.99,2024-01-16,750.0,2,0.11,4425,MARTIGNETTI COMPANIES
1_HARDERSFIELD_14004,1,14004,Layer Cake Virgin Chard,750mL,2,25.98,12.99,2024-01-29,750.0,2,0.22,4425,MARTIGNETTI COMPANIES
1_HARDERSFIELD_14006,1,14006,Apothic Winemakers Red Blend,750mL,11,109.89,9.99,2024-01-02,750.0,2,1.24,3252,E & J GALLO WINERY         
1_HARDERSFIELD_14006,1,14006,Apothic Winemakers Red Blend,750mL,2,19.98,9.99,2024-01-04,750.0,2,0.22,3252,E & J GALLO WINERY         
1_HARDERSFIELD_14006,1,14006,Apothic Winemakers Red Blend,750mL,2,19.98,9.99,2024-01-05,750.0,2,0.22,3252,E & J GALLO WINERY         
1_HARDERSFIELD_14006,1,14006,Apothic Winemakers Red Blend,750mL,5,49.95,9.99,2024-01-06,750.0,2,0.56,3252,E & J GALLO WINERY         
1_HARDERSFIELD_14006,1,14006,Apothic Winemakers Red Blend,750mL,7,69.93,9.99,2024-01-07,750.0,2,0.79,3252,E & J GALLO WINERY         
1_HARDERSFIELD_14006,1,14006,Apothic Winemakers Red Blend,750mL,15,149.85,9.99,2024-01-09,750.0,2,1.69,3252,E & J GALLO WINERY         
1_HARDERSFIELD_14006,1,14006,Apothic Winemakers Red Blend,750mL,1,9.99,9.99,2024-01-10,750.0,2,0.11,3252,E & J GALLO WINERY         
1_HARDERSFIELD_14006,1,14006,Apothic Winemakers Red Blend,750mL,5,49.95,9.99,2024-01-11,750.0,2,0.56,3252,E & J GALLO WINERY         
1_HARDERSFIELD_14006,1,14006,Apothic Winemakers Red Blend,750mL,7,69.93,9.99,2024-01-12,750.0,2,0.79,3252,E & J GALLO WINERY         
1_HARDERSFIELD_14006,1,14006,Apothic Winemakers Red Blend,750mL,3,29.97,9.99,2024-01-13,750.0,2,0.34,3252,E & J GALLO WINERY         
1_HARDERSFIELD_14006,1,14006,Apothic Winemakers Red Blend,750mL,10,99.9,9.99,2024-01-15,750.0,2,1.12,3252,E & J GALLO WINERY         
1_HARDERSFIELD_14006,1,14006,Apothic Winemakers Red Blend,750mL,10,99.9,9.99,2024-01-16,750.0,2,1.12,3252,E & J GALLO WINERY         
1_HARDERSFIELD_14006,1,14006,Apothic Winemakers Red Blend,750mL,4,39.96,9.99,2024-01-17,750.0,2,0.45,3252,E & J GALLO WINERY         
1_HARDERSFIELD_14006,1,14006,Apothic Winemakers Red Blend,750mL,3,29.97,9.99,2024-01-18,750.0,2,0.34,3252,E & J GALLO WINERY         
1_HARDERSFIELD_14006,1,14006,Apothic Winemakers Red Blend,750mL,1,9.99,9.99,2024-01-19,750.0,2,0.11,3252,E & J GALLO WINERY         
1_HARDERSFIELD_14006,1,14006,Apothic Winemakers Red Blend,750mL,11,109.89,9.99,2024-01-22,750.0,2,1.24,3252,E & J GALLO WINERY         
1_HARDERSFIELD_14006,1,14006,Apothic Winemakers Red Blend,750mL,8,79.92,9.99,2024-01-23,750.0,2,0.9,3252,E & J GALLO WINERY         
1_HARDERSFIELD_14006,1,14006,Apothic Winemakers Red Blend,750mL,3,29.97,9.99,2024-01-24,750.0,2,0.34,3252,E & J GALLO WINERY         
1_HARDERSFIELD_14006,1,14006,Apothic Winemakers Red Blend,750mL,15,149.85,9.99,2024-01-25,750.0,2,1.69,3252,E & J GALLO WINERY         
1_HARDERSFIELD_14006,1,14006,Apothic Winemakers Red Blend,750mL,7,69.93,9.99,2024-01-26,750.0,2,0.79,3252,E & J GALLO WINERY         
1_HARDERSFIELD_14006,1,14006,Apothic Winemakers Red Blend,750mL,12,119.88,9.99,2024-01-27,750.0,2,1.35,3252,E & J GALLO WINERY         
1_HARDERSFIELD_14006,1,14006,Apothic Winemakers Red Blend,750mL,1,9.99,9.99,2024-01-29,750.0,2,0.11,3252,E & J GALLO WINERY         
1_HARDERSFIELD_14006,1,14006,Apothic Winemakers Red Blend,750mL,10,99.9,9.99,2024-01-30,750.0,2,1.12,3252,E & J GALLO WINERY         
1_HARDERSFIELD_14006,1,14006,Apothic Winemakers Red Blend,750mL,2,19.98,9.99,2024-01-31,750.0,2,0.22,3252,E & J GALLO WINERY         
1_HARDERSFIELD_14008,1,14008,Cigar Box Malbec Mendoza,750mL,1,13.99,13.99,2024-01-09,750.0,2,0.11,9552,M S WALKER INC             
1_HARDERSFIELD_14054,1,14054,Seaglass Rsl,750mL,2,17.98,8.99,2024-01-02,750.0,2,0.22,8892,TRINCHERO FAMILY ESTATES   
1_HARDERSFIELD_14054,1,14054,Seaglass Rsl,750mL,1,8.99,8.99,2024-01-09,750.0,2,0.11,8892,TRINCHERO FAMILY ESTATES   
1_HARDERSFIELD_14054,1,14054,Seaglass Rsl,750mL,1,8.99,8.99,2024-01-14,750.0,2,0.11,8892,TRINCHERO FAMILY ESTATES   
1_HARDERSFIELD_14054,1,14054,Seaglass Rsl,750mL,2,17.98,8.99,2024-01-16,750.0,2,0.22,8892,TRINCHERO FAMILY ESTATES   
1_HARDERSFIELD_14054,1,14054,Seaglass Rsl,750mL,1,8.99,8.99,2024-01-19,750.0,2,0.11,8892,TRINCHERO FAMILY ESTATES   
1_HARDERSFIELD_14054,1,14054,Seaglass Rsl,750mL,1,8.99,8.99,2024-01-23,750.0,2,0.11,8892,TRINCHERO FAMILY ESTATES   
1_HARDERSFIELD_14054,1,14054,Seaglass Rsl,750mL,1,8.99,8.99,2024-01-25,750.0,2,0.11,8892,TRINCHERO FAMILY ESTATES   
1_HARDERSFIELD_14078,1,14078,Bota Box Malbec,3L,1,17.99,17.99,2024-01-02,3000.0,2,0.45,2242,DELICATO VINEYARDS INC     
1_HARDERSFIELD_14078,1,14078,Bota Box Malbec,3L,2,43.98,21.99,2024-01-06,3000.0,2,0.9,2242,DELICATO VINEYARDS INC     
1_HARDERSFIELD_14078,1,14078,Bota Box Malbec,3L,1,21.99,21.99,2024-01-22,3000.0,2,0.45,2242,DELICATO VINEYARDS INC     
1_HARDERSFIELD_14078,1,14078,Bota Box Malbec,3L,1,21.99,21.99,2024-01-25,3000.0,2,0.45,2242,DELICATO VINEYARDS INC     
1_HARDERSFIELD_14078,1,14078,Bota Box Malbec,3L,1,21.99,21.99,2024-01-31,3000.0,2,0.45,2242,DELICATO VINEYARDS INC     
1_HARDERSFIELD_14100,1,14100,Douglass Hill Chard,750mL,12,71.88,5.99,2024-01-15,750.0,2,1.35,4425,MARTIGNETTI COMPANIES
1_HARDERSFIELD_14129,1,14129,14 Hands Hot to Trot Red,750mL,1,10.99,10.99,2024-01-04,750.0,2,0.11,8673,STE MICHELLE WINE ESTATES  
1_HARDERSFIELD_14129,1,14129,14 Hands Hot to Trot Red,750mL,1,10.99,10.99,2024-01-06,750.0,2,0.11,8673,STE MICHELLE WINE ESTATES  
1_HARDERSFIELD_14129,1,14129,14 Hands Hot to Trot Red,750mL,1,10.99,10.99,2024-01-08,750.0,2,0.11,8673,STE MICHELLE WINE ESTATES  
1_HARDERSFIELD_14129,1,14129,14 Hands Hot to Trot Red,750mL,2,21.98,10.99,2024-01-09,750.0,2,0.22,8673,STE MICHELLE WINE ESTATES  
1_HARDERSFIELD_14129,1,14129,14 Hands Hot to Trot Red,750mL,1,10.99,10.99,2024-01-15,750.0,2,0.11,8673,STE MICHELLE WINE ESTATES  
1_HARDERSFIELD_14129,1,14129,14 Hands Hot to Trot Red,750mL,3,32.97,10.99,2024-01-17,750.0,2,0.34,8673,STE MICHELLE WINE ESTATES  
1_HARDERSFIELD_14129,1,14129,14 Hands Hot to Trot Red,750mL,4,43.96,10.99,2024-01-19,750.0,2,0.45,8673,STE MICHELLE WINE ESTATES  
1_HARDERSFIELD_14129,1,14129,14 Hands Hot to Trot Red,750mL,1,10.99,10.99,2024-01-20,750.0,2,0.11,8673,STE MICHELLE WINE ESTATES  
1_HARDERSFIELD_14129,1,14129,14 Hands Hot to Trot Red,750mL,5,54.95,10.99,2024-01-22,750.0,2,0.56,8673,STE MICHELLE WINE ESTATES  
1_HARDERSFIELD_14129,1,14129,14 Hands Hot to Trot Red,750mL,2,21.98,10.99,2024-01-23,750.0,2,0.22,8673,STE MICHELLE WINE ESTATES  
1_HARDERSFIELD_14129,1,14129,14 Hands Hot to Trot Red,750mL,1,10.99,10.99,2024-01-25,750.0,2,0.11,8673,STE MICHELLE WINE ESTATES  
1_HARDERSFIELD_14129,1,14129,14 Hands Hot to Trot Red,750mL,1,10.99,10.99,2024-01-28,750.0,2,0.11,8673,STE MICHELLE WINE ESTATES  
1_HARDERSFIELD_1415,1,1415,Old Grand Dad,750mL,1,12.99,12.99,2024-01-04,750.0,1,0.79,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_1415,1,1415,Old Grand Dad,750mL,4,51.96,12.99,2024-01-08,750.0,1,3.15,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_1415,1,1415,Old Grand Dad,750mL,1,12.99,12.99,2024-01-14,750.0,1,0.79,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_1415,1,1415,Old Grand Dad,750mL,1,12.99,12.99,2024-01-18,750.0,1,0.79,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_1415,1,1415,Old Grand Dad,750mL,1,12.99,12.99,2024-01-19,750.0,1,0.79,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_1415,1,1415,Old Grand Dad,750mL,1,12.99,12.99,2024-01-22,750.0,1,0.79,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_1415,1,1415,Old Grand Dad,750mL,2,25.98,12.99,2024-01-23,750.0,1,1.57,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_1415,1,1415,Old Grand Dad,750mL,1,12.99,12.99,2024-01-27,750.0,1,0.79,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_1415,1,1415,Old Grand Dad,750mL,3,38.97,12.99,2024-01-29,750.0,1,2.36,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_14184,1,14184,Ch M Vert Lussac St Emilion,750mL,2,27.98,13.99,2024-01-10,750.0,2,0.22,7153,PINE STATE TRADING CO      
1_HARDERSFIELD_14184,1,14184,Ch M Vert Lussac St Emilion,750mL,1,13.99,13.99,2024-01-14,750.0,2,0.11,7153,PINE STATE TRADING CO      
1_HARDERSFIELD_14184,1,14184,Ch M Vert Lussac St Emilion,750mL,1,13.99,13.99,2024-01-15,750.0,2,0.11,7153,PINE STATE TRADING CO      
1_HARDERSFIELD_14184,1,14184,Ch M Vert Lussac St Emilion,750mL,1,13.99,13.99,2024-01-20,750.0,2,0.11,7153,PINE STATE TRADING CO      
1_HARDERSFIELD_14184,1,14184,Ch M Vert Lussac St Emilion,750mL,1,13.99,13.99,2024-01-21,750.0,2,0.11,7153,PINE STATE TRADING CO      
1_HARDERSFIELD_14184,1,14184,Ch M Vert Lussac St Emilion,750mL,12,167.88,13.99,2024-01-23,750.0,2,1.35,7153,PINE STATE TRADING CO      
1_HARDERSFIELD_14184,1,14184,Ch M Vert Lussac St Emilion,750mL,6,83.94,13.99,2024-01-29,750.0,2,0.68,7153,PINE STATE TRADING CO      
1_HARDERSFIELD_14184,1,14184,Ch M Vert Lussac St Emilion,750mL,2,27.98,13.99,2024-01-30,750.0,2,0.22,7153,PINE STATE TRADING CO      
1_HARDERSFIELD_14194,1,14194,Caparzo Brnllo di Montalcino,750mL,3,113.97,37.99,2024-01-22,750.0,2,0.34,4425,MARTIGNETTI COMPANIES
1_HARDERSFIELD_14194,1,14194,Caparzo Brnllo di Montalcino,750mL,1,37.99,37.99,2024-01-23,750.0,2,0.11,4425,MARTIGNETTI COMPANIES
1_HARDERSFIELD_14240,1,14240,Ninety+Cellars Lot 2 Svgn Bl,750mL,12,131.88,10.99,2024-01-03,750.0,2,1.35,4950,LATITUDE BEVERAGE COMPANY  
1_HARDERSFIELD_14240,1,14240,Ninety+Cellars Lot 2 Svgn Bl,750mL,1,8.99,8.99,2024-01-09,750.0,2,0.11,4950,LATITUDE BEVERAGE COMPANY  
1_HARDERSFIELD_14240,1,14240,Ninety+Cellars Lot 2 Svgn Bl,750mL,1,8.99,8.99,2024-01-11,750.0,2,0.11,4950,LATITUDE BEVERAGE COMPANY  
1_HARDERSFIELD_14240,1,14240,Ninety+Cellars Lot 2 Svgn Bl,750mL,3,26.97,8.99,2024-01-12,750.0,2,0.34,4950,LATITUDE BEVERAGE COMPANY  
1_HARDERSFIELD_14240,1,14240,Ninety+Cellars Lot 2 Svgn Bl,750mL,1,8.99,8.99,2024-01-15,750.0,2,0.11,4950,LATITUDE BEVERAGE COMPANY  
1_HARDERSFIELD_14240,1,14240,Ninety+Cellars Lot 2 Svgn Bl,750mL,2,17.98,8.99,2024-01-20,750.0,2,0.22,4950,LATITUDE BEVERAGE COMPANY  
1_HARDERSFIELD_14240,1,14240,Ninety+Cellars Lot 2 Svgn Bl,750mL,4,35.96,8.99,2024-01-22,750.0,2,0.45,4950,LATITUDE BEVERAGE COMPANY  
1_HARDERSFIELD_14240,1,14240,Ninety+Cellars Lot 2 Svgn Bl,750mL,2,17.98,8.99,2024-01-27,750.0,2,0.22,4950,LATITUDE BEVERAGE COMPANY  
1_HARDERSFIELD_14240,1,14240,Ninety+Cellars Lot 2 Svgn Bl,750mL,1,8.99,8.99,2024-01-28,750.0,2,0.11,4950,LATITUDE BEVERAGE COMPANY  
1_HARDERSFIELD_14240,1,14240,Ninety+Cellars Lot 2 Svgn Bl,750mL,2,17.98,8.99,2024-01-30,750.0,2,0.22,4950,LATITUDE BEVERAGE COMPANY  
1_HARDERSFIELD_14250,1,14250,Ruta 22 Malbec,750mL,5,49.95,9.99,2024-01-05,750.0,2,0.56,4425,MARTIGNETTI COMPANIES
1_HARDERSFIELD_14250,1,14250,Ruta 22 Malbec,750mL,1,9.99,9.99,2024-01-09,750.0,2,0.11,4425,MARTIGNETTI COMPANIES
1_HARDERSFIELD_14250,1,14250,Ruta 22 Malbec,750mL,1,9.99,9.99,2024-01-15,750.0,2,0.11,4425,MARTIGNETTI COMPANIES
1_HARDERSFIELD_14250,1,14250,Ruta 22 Malbec,750mL,1,9.99,9.99,2024-01-16,750.0,2,0.11,4425,MARTIGNETTI COMPANIES
1_HARDERSFIELD_14250,1,14250,Ruta 22 Malbec,750mL,1,9.99,9.99,2024-01-21,750.0,2,0.11,4425,MARTIGNETTI COMPANIES
1_HARDERSFIELD_14250,1,14250,Ruta 22 Malbec,750mL,3,29.97,9.99,2024-01-23,750.0,2,0.34,4425,MARTIGNETTI COMPANIES
1_HARDERSFIELD_14250,1,14250,Ruta 22 Malbec,750mL,4,39.96,9.99,2024-01-29,750.0,2,0.45,4425,MARTIGNETTI COMPANIES
1_HARDERSFIELD_14280,1,14280,Cupcake Shiraz,750mL,1,8.49,8.49,2024-01-06,750.0,2,0.11,9815,WINE GROUP INC             
1_HARDERSFIELD_14280,1,14280,Cupcake Shiraz,750mL,1,8.49,8.49,2024-01-08,750.0,2,0.11,9815,WINE GROUP INC             
1_HARDERSFIELD_14280,1,14280,Cupcake Shiraz,750mL,1,8.49,8.49,2024-01-15,750.0,2,0.11,9815,WINE GROUP INC             
1_HARDERSFIELD_14280,1,14280,Cupcake Shiraz,750mL,1,8.49,8.49,2024-01-16,750.0,2,0.11,9815,WINE GROUP INC             
1_HARDERSFIELD_14280,1,14280,Cupcake Shiraz,750mL,1,8.49,8.49,2024-01-29,750.0,2,0.11,9815,WINE GROUP INC             
1_HARDERSFIELD_14300,1,14300,Masi Passo Doble,750mL,1,11.99,11.99,2024-01-09,750.0,2,0.11,9165,ULTRA BEVERAGE COMPANY LLP 
1_HARDERSFIELD_14300,1,14300,Masi Passo Doble,750mL,1,11.99,11.99,2024-01-21,750.0,2,0.11,9165,ULTRA BEVERAGE COMPANY LLP 
1_HARDERSFIELD_14300,1,14300,Masi Passo Doble,750mL,1,11.99,11.99,2024-01-29,750.0,2,0.11,9165,ULTRA BEVERAGE COMPANY LLP 
1_HARDERSFIELD_14342,1,14342,Cupcake Pnt Nr,750mL,3,22.47,7.49,2024-01-03,750.0,2,0.34,9815,WINE GROUP INC             
1_HARDERSFIELD_14342,1,14342,Cupcake Pnt Nr,750mL,4,33.96,8.49,2024-01-08,750.0,2,0.45,9815,WINE GROUP INC             
1_HARDERSFIELD_14342,1,14342,Cupcake Pnt Nr,750mL,1,8.49,8.49,2024-01-10,750.0,2,0.11,9815,WINE GROUP INC             
1_HARDERSFIELD_14342,1,14342,Cupcake Pnt Nr,750mL,2,16.98,8.49,2024-01-15,750.0,2,0.22,9815,WINE GROUP INC             
1_HARDERSFIELD_14342,1,14342,Cupcake Pnt Nr,750mL,1,8.49,8.49,2024-01-16,750.0,2,0.11,9815,WINE GROUP INC             
1_HARDERSFIELD_14342,1,14342,Cupcake Pnt Nr,750mL,3,25.47,8.49,2024-01-23,750.0,2,0.34,9815,WINE GROUP INC             
1_HARDERSFIELD_14342,1,14342,Cupcake Pnt Nr,750mL,1,8.49,8.49,2024-01-26,750.0,2,0.11,9815,WINE GROUP INC             
1_HARDERSFIELD_14342,1,14342,Cupcake Pnt Nr,750mL,2,16.98,8.49,2024-01-29,750.0,2,0.22,9815,WINE GROUP INC             
1_HARDERSFIELD_14342,1,14342,Cupcake Pnt Nr,750mL,3,25.47,8.49,2024-01-30,750.0,2,0.34,9815,WINE GROUP INC             
1_HARDERSFIELD_14363,1,14363,Educated Guess Cab Svgn Napa,750mL,1,20.99,20.99,2024-01-12,750.0,2,0.11,4425,MARTIGNETTI COMPANIES
1_HARDERSFIELD_14363,1,14363,Educated Guess Cab Svgn Napa,750mL,1,20.99,20.99,2024-01-16,750.0,2,0.11,4425,MARTIGNETTI COMPANIES
1_HARDERSFIELD_14363,1,14363,Educated Guess Cab Svgn Napa,750mL,1,20.99,20.99,2024-01-17,750.0,2,0.11,4425,MARTIGNETTI COMPANIES
1_HARDERSFIELD_14363,1,14363,Educated Guess Cab Svgn Napa,750mL,2,41.98,20.99,2024-01-24,750.0,2,0.22,4425,MARTIGNETTI COMPANIES
1_HARDERSFIELD_14382,1,14382,LaBelle Winery Raspberry,375mL,1,15.99,15.99,2024-01-06,375.0,2,0.06,90032,LABELLE VYDS AND WINERY    
1_HARDERSFIELD_14383,1,14383,LaBelle Winery Granite Red,750mL,1,15.99,15.99,2024-01-03,750.0,2,0.11,90032,LABELLE VYDS AND WINERY    
1_HARDERSFIELD_14383,1,14383,LaBelle Winery Granite Red,750mL,1,15.99,15.99,2024-01-16,750.0,2,0.11,90032,LABELLE VYDS AND WINERY    
